gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
OLFM1,0.2271802677309414,0.057851641735408105,0.12126109978344313,0.2581979753553191,0.13393753510640685,0.5026401889255694,Not Significant,0.8730976977810264
OLFM2,-0.8172419980433511,2.4958738624343655e-05,0.03114411345027479,0.6744658983299971,0.0006213721419091671,0.8345836736658986,Downregulated,3.20664822144849
OLFML1,0.011120560062845942,0.266569703380069,-2.736291975930996e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OLFML2A,-1.5364390260465268,8.651360720103816e-07,0.13819214458724902,0.11413734252932786,0.000100147713652341,0.37736297810220654,Downregulated,3.9993589610933835
OLFML2B,-0.002634221311683392,0.9697570047582043,0.03953219539992976,0.5747718344681437,0.9999999999999998,0.7602384186015583,Not Significant,9.643274665532873e-17
OLFML3,-0.016988504734027233,0.266569703380069,-0.016988504734027233,0.26656970338006913,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OLMALINC,0.47802103290896863,0.01968255772212088,0.27715444240708437,0.11708305117237733,0.05943437027201435,0.38073345134115427,Not Significant,1.2259623344357478
OLR1,0.18577712810525734,0.2497327838830413,-0.3160118974277335,0.07332709772394849,0.3963916820181208,0.33767025720263616,Not Significant,0.4018754674348267
OMA1,0.49271922133806395,0.10619869873980835,-0.4087181863688211,0.16611561213492182,0.2132602327570372,0.43329357472158014,Not Significant,0.6710901211297411
OMD,-0.015052601634448258,0.40828432576654156,-0.0153964618436798,0.3982971389135001,0.5428949704303923,0.6214155651904733,Not Significant,0.26528418178223706
OMG,0.04498088497950926,0.48306859013718206,0.0852962371866615,0.20617107502030763,0.6105960272017318,0.4741442175432448,Not Significant,0.21424602573335855
OMP,-0.13461069499047063,0.6637589378367127,-0.15044189956503054,0.6277806075574925,0.7672955993574437,0.799033215882153,Not Significant,0.11503729258547811
ONECUT1,-0.018369358892996575,0.6466302920825223,0.02617437668851089,0.5175426715943859,0.7530638676975061,0.7158601477486796,Not Significant,0.12316818951994339
ONECUT2,0.299508970620145,0.006973643501610372,-0.24197429098967457,0.017548465667920878,0.02738843453821209,0.31181068815885643,Not Significant,1.5624327903398947
OOEP,1.2655812810068396e-17,0.9999999999999998,0.06227375391834011,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OPA1,-0.31818124983870333,0.29050558860234266,-0.6376397189015611,0.059238398964043606,0.4215603947585566,0.3282382595047706,Not Significant,0.37514019747711935
OPA3,-0.6033574770272702,0.00503618386545108,0.19363617623054633,0.21584795514727304,0.021607272554327997,0.4857707763804139,Downregulated,1.665400049838713
OPHN1,0.6578091405829264,9.706754551977022e-06,0.04118422463854793,0.4263867780793818,0.0003586596782942621,0.6407320717494722,Upregulated,3.4453174453999074
OPLAH,-0.002561776499303195,0.9790339284401517,0.16041738129210276,0.1370932125940457,0.9999999999999998,0.40096441877082933,Not Significant,9.643274665532873e-17
OPN3,0.3693180723478742,0.004521461794839432,0.09953889329544538,0.2795511174620035,0.019879547805786855,0.5158083097826773,Not Significant,1.7015934985948957
OPN4,5.474703418744431e-18,0.9999999999999998,0.026938635913100518,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OPRD1,-0.01954873892544198,0.2665697033800689,-0.01954873892544199,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OPRK1,0.005127318349834967,0.266569703380069,-1.2616127226875208e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OPRL1,0.16232273194746402,0.05827825581424372,0.10629917281625373,0.17718037673398698,0.1347205888324719,0.4438609903389429,Not Significant,0.870566027639746
OPTC,-0.025076675697792768,0.266569703380069,-0.02507667569779278,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OPTN,-0.0448082294276474,0.6054879976411369,-0.019156563101076975,0.8235478869585786,0.7199099965453029,0.9359196503338141,Not Significant,0.14272179585626601
OR10AD1,0.10754052532117571,0.3467082434848577,0.07128123372536169,0.5238402713944244,0.48121687360957666,0.7208150389635737,Not Significant,0.31765915276392764
OR10G3,9.549074496870574e-18,0.9999999999999998,0.046986845040322765,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR10R2,0.039730492646793604,0.266569703380069,-9.775967002995077e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR10V2P,0.1516391412951439,0.06267077689984168,-3.7311876669706275e-17,0.9999999999999996,0.14239111919231112,0.9999999999999998,Not Significant,0.8465170964157839
OR11L1,0.041952899095103045,0.266569703380069,-1.0322805732105826e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR13A1,0.016198240657815575,0.266569703380069,-3.985690980103113e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR1B1,0.03840924019396715,0.266569703380069,-9.450863549174698e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR1F1,0.06913195115760871,0.15231689907393542,0.044195747250300635,0.3350792986353813,0.2799875461369124,0.567042965584856,Not Significant,0.5528612856731521
OR1J4,-0.03976414159334698,0.266569703380069,-0.03976414159334698,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OR1L8,-0.04695195305531831,0.5466608281892607,0.20204465056010712,0.03337531359809658,0.669518865136599,0.32454990869255734,Not Significant,0.17423718129678756
OR2A1,0.07661256038577595,0.266569703380069,-1.885105903429459e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR2A1-AS1,0.4485924789382236,0.06283893665195418,0.07439825623111851,0.7184010728312269,0.14265057270356568,0.8652413816728,Not Significant,0.8457264804282223
OR2A20P,0.09680734565479834,0.7683614410252761,-0.028613859782938608,0.9303849040737895,0.853683073524013,0.9999999999999998,Not Significant,0.06870332950487684
OR2A4,0.03031599938536545,0.6008600178425829,-0.0037600760405958507,0.9476365182715897,0.7159433046476118,0.9999999999999998,Not Significant,0.145121367990454
OR2A7,0.035733822498057156,0.3495884650335817,-0.08494231159876296,0.05249960409602931,0.484240164882424,0.3248847789841273,Not Significant,0.3149391912194208
OR2A9P,0.8051997796036787,0.005712752850305842,0.03565644239308746,0.8587247815920579,0.023591386234385607,0.961851690570074,Upregulated,1.6272465391374595
OR2B2,-0.03129983812408676,0.266569703380069,-0.03129983812408677,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OR2B6,-0.11098778232177627,0.49772228723870615,-0.004060145404351398,0.9797982118198032,0.6240721624457349,0.9999999999999998,Not Significant,0.20476518925991402
OR2T1,0.03489652455513654,0.266569703380069,-8.586535173450814e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR4A47,0.03676458213941953,0.266569703380069,-9.046183873656876e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR4C15,0.03477217634860353,0.266569703380069,-8.555938423122163e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR4F16,9.591787200737176e-18,0.9999999999999998,0.04719701569073407,0.2665697033800689,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR4F21,0.03626491271564281,0.266569703380069,-8.92323669948835e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR4K15,7.571702568346597e-18,0.9999999999999998,0.03725705725585329,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR4N3P,8.880345756705198e-18,0.9999999999999998,0.04369632157666582,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR51B2,0.033525577101281165,0.266569703380069,-8.249203915294068e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR51B4,0.03659659781438131,0.266569703380069,-9.004850149627997e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR51B5,0.08680610799351032,0.39849408876284514,0.061787384976331634,0.5416604237406979,0.5337182837926506,0.7338877058936177,Not Significant,0.2726879191483637
OR51B6,0.04383901714964325,0.266569703380069,-1.078689833797555e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR51E2,0.018958733102214576,0.266569703380069,-4.6649295510509555e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR52A5,0.03561871842036144,0.266569703380069,-8.76423605068305e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR52B6,0.032841105320162496,0.266569703380069,-8.080784822025226e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR52D1,6.467741669909312e-18,0.9999999999999998,0.03182494551743848,0.2665697033800689,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR52I1,9.103467339103695e-18,0.9999999999999998,0.04479420590260186,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR52J3,0.04403696457776379,0.266569703380069,-1.0835604694144791e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR52N4,-0.008745920307758323,0.8413004781170642,-0.04033360270337926,0.3721656546253786,0.9128187545091715,0.5998425062644434,Not Significant,0.039615445609811964
OR52W1,-0.04468992035373304,0.266569703380069,-0.04468992035373306,0.266569703380069,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
OR56A4,0.09923558714595614,0.266569703380069,-2.4417613798201974e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR56B4,0.08525499436631855,0.14093683379098185,0.035828559000521815,0.5029175556107899,0.26353871346410207,0.7023258831886193,Not Significant,0.5791555785202458
OR5C1,0.03499580111696983,0.4290263536293047,0.03647848351724037,0.4108155137653916,0.5618352393519565,0.6296033138418572,Not Significant,0.2503910245218833
OR6C3,0.0396468028202965,0.266569703380069,-9.755374532884136e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR6F1,0.04464171350783412,0.266569703380069,-1.0984407419497888e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR7D2,0.009911855414535826,0.266569703380069,-2.4388817005716226e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
OR7E14P,-0.25288250036784193,0.1740699986837221,0.32590809361817474,0.09410984168065917,0.30961200777256415,0.3554314191630292,Not Significant,0.5091822042932872
OR7E2P,0.051386104356222206,0.6713953671231015,0.27580050103653225,0.053837745338121766,0.7735320481689152,0.3248847789841273,Not Significant,0.11152168835816777
OR7E37P,6.2919536650889334e-18,0.9999999999999998,0.030959969152959434,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
OR7E47P,0.03376430076509087,0.5658806714380173,0.03181718951301601,0.5878899758164178,0.6866554422212789,0.7697812828643172,Not Significant,0.163261133507601
OR8K3,-0.08470139777781494,0.266569703380069,-0.08470139777781498,0.2665697033800689,0.3963916820181208,0.5026401889255694,Not Significant,0.4018754674348267
ORAI1,0.3138548161253744,0.08784959583666754,0.329357568349766,0.07643887114422,0.18408553488752802,0.3396367676401245,Not Significant,0.7349803362398151
ORAI2,-0.20371333912241008,0.03675021168872838,0.21757106304261548,0.028891314435431404,0.09611917228469069,0.32080424868068846,Not Significant,1.01718997771145
ORAI3,1.1616803380352367,7.66054737304396e-05,0.30836832766523536,0.04485057944371427,0.0012037062839602582,0.3248847789841273,Upregulated,2.919479472228435
ORAOV1,0.1455174887298004,0.17202698937695737,0.09057424483689915,0.3718093310202649,0.30683386108361765,0.5997876754595736,Not Significant,0.5130967148980781
ORC1,-1.1352682442960806,2.47022324936601e-07,0.09456436186865139,0.07901197674373235,6.275053226514488e-05,0.3403309727755005,Downregulated,4.202382586040789
ORC2,-0.48921071796197485,0.003191155013458414,-0.1379379988822834,0.22982912402603167,0.015427489841489865,0.5007868132985646,Not Significant,1.81170473088255
ORC3,-0.2942038490559538,0.30075994003846035,-0.5052007911090459,0.09986010239293605,0.43254005562266906,0.3621709915937108,Not Significant,0.36397366824451
ORC4,0.16119302815880276,0.2937367140739732,-0.38473025119500226,0.033474997438369715,0.42503516617191217,0.32454990869255734,Not Significant,0.37157513620240923
ORC5,-0.016160591513158372,0.8881601213494056,-0.17663534676521267,0.15991674607572487,0.9484435140634465,0.428365156081577,Not Significant,0.02298852904631637
ORC6,-0.6480243648025715,1.6398049881900837e-05,0.04575754630726872,0.4131312972308285,0.00048764079814834365,0.6312590999458523,Downregulated,3.311899966569904
ORM2,0.042343221519800876,0.266569703380069,-1.0418847308491438e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
ORMDL1,0.427145988823606,0.010171271537786906,-0.24487165253421114,0.07859158120414607,0.036291954043332526,0.3403309727755005,Not Significant,1.4401896477435
ORMDL2,-0.2703505836403185,0.013599193648180796,0.024525679360440332,0.7647581925945472,0.04504332702376435,0.8961463567836543,Not Significant,1.3463695387895196
ORMDL3,0.26209921284708904,0.07642169303071773,0.30787644756994886,0.045857417014944835,0.16529715770243936,0.3248847789841273,Not Significant,0.7817346140919476
OS9,0.6825805666910121,0.0002558233650595758,0.26054496465135724,0.02629355448335195,0.0026248489327617966,0.31941478201802187,Upregulated,2.5808956863745434
OSBP,0.1587069653264183,3.2241093651693156e-05,0.06648486324884806,0.003539932870502936,0.0007200117251397653,0.24158720970708472,Not Significant,3.142660431177013
OSBP2,-0.004788655545147765,0.9648395048426216,0.05235827132715973,0.6332657974806134,0.9995382978576409,0.8030482152585046,Not Significant,0.00020056099599382162
OSBPL10,0.23886839107510802,0.009101144624081915,0.05093958616078719,0.45010286993516047,0.033252084533451506,0.6587486189576766,Not Significant,1.4781811241052794
OSBPL11,0.09334534894533929,0.46741711479940184,-0.23334856275551696,0.10058098830727161,0.5965014673235459,0.3626539416928906,Not Significant,0.2243884836789111
OSBPL1A,0.13066379105699055,0.19210488568374928,-0.2160397748254623,0.051191778770935656,0.33304249849817763,0.3248847789841273,Not Significant,0.4775003440144408
OSBPL2,0.07815547909700546,0.16089277290471773,0.060254839546032245,0.2637170832662304,0.29189587225106733,0.5026401889255694,Not Significant,0.5347720464003352
OSBPL3,-0.22442416834031434,0.08744830876066624,-0.019123654624988405,0.8677156936608217,0.18346290057726378,0.9678916897637634,Not Significant,0.7364517445101952
OSBPL5,0.3061234654775924,0.05680479596588082,0.09748923666042575,0.48193783930394274,0.1320884327751018,0.6856056906124115,Not Significant,0.8791352126799461
OSBPL6,0.9635337466397491,4.972877902019302e-06,-0.06499185159614268,0.34261526340764176,0.00025986839093695155,0.5735865599748986,Upregulated,3.585246542647915
