Gene,log2FC,pvalue,padj,plot_color
AKR1C4,-0.9682064153970026,0.0020473149559288896,0.006450984318444462,grey
COPS8,0.6054457574188005,5.200885957288054e-10,4.859639675298196e-09,grey
PPIAP22,1.0444066540916512,5.353527951319417e-20,1.983510208472775e-18,re
CCDC69,-0.32868312297297625,0.03880054628667769,0.08517691063028159,grey
MDM4,1.146965655973421,1.5215618816890592e-17,4.0034944850686265e-16,re
RYR2,0.547716771566347,0.12651398730501204,0.2261280837319966,grey
ZNF534,0.8672182887893818,0.0008546992768011822,0.002930924004893645,grey
KLHL9,0.12966393942662258,0.32930464899159684,0.47048877825233454,grey
FAM3D,-0.27456439797375315,0.1865883659025177,0.3078104332929202,grey
NCOA6,0.8952158143720853,4.488689699311356e-12,5.492780638254041e-11,grey
STK39,1.874639923918342,6.413726605999751e-12,7.730012226419977e-11,re
TAT,-2.863994349216662,1.8415861388793078e-09,1.5955986087435955e-08,b
ABHD17AP1,0.6055556849549101,0.00017608849782684095,0.0006938476643260693,grey
C6orf89,0.7835037715735101,1.68635537779235e-14,2.8915899303688143e-13,grey
CALM1,-0.14219970621486233,0.11037075078298829,0.20216318302012629,grey
LPA,-2.9719392650823546,2.328507289935777e-18,6.927247846481751e-17,b
AC135895.1,0.004703402966903407,0.8825548292544878,0.9128826857323029,grey
TAFA2,0.23737631830507613,0.10862456240713127,0.19974877601506766,grey
OR10G6,-0.011913746630727768,0.4161631424665524,0.5527143793807809,grey
TTC37,0.5760759954540356,3.404135821526813e-05,0.00015313458346280392,grey
OR5BS1P,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
TUSC1,-0.8223380475215417,0.00022460503024747242,0.0008662788956914979,grey
MAGEA1,4.478576997727384,5.03866438178134e-13,7.082603542874867e-12,re
PAPSS2,-0.7858950072446009,5.168211394039349e-06,2.674086469022559e-05,grey
LINC01565,0.08398023072758865,0.14181609479787907,0.2479070552850451,grey
SLC9A6,0.7595565368931121,9.185072180481414e-10,8.33697530728275e-09,grey
FAN1,0.47009424027479446,0.002862641213882487,0.00871651402835821,grey
ABCA4,0.9272745271950876,1.829441707787251e-05,8.61259179841647e-05,grey
EIF1AY,0.8738422390339959,0.18447418832518672,0.30517711787294854,grey
MT-ND6,-1.201160824327251,8.362703872167673e-11,8.733125099721614e-10,b
IPO9,1.1405087218536503,2.4612287368698097e-20,9.512202643898276e-19,re
GPX6,0.09595789097872745,0.09074925560871722,0.17349438692893915,grey
CEP290,1.1339326793785862,3.8204960620194294e-10,3.6396880401877355e-09,re
SSBP3-AS1,0.725655818651362,0.00034776103023844985,0.0012924588015806012,grey
MT-CO2,-0.5228164767877943,6.532473912285185e-06,3.317051613823588e-05,grey
GLMP,1.355071922576069,1.655898172598318e-17,4.3247127805626287e-16,re
TOGARAM1,0.04710725629070397,0.7347958932889812,0.7947562515958687,grey
DLL1,-0.05568503697892347,0.809852212163533,0.8565277807712199,grey
ANKRD13B,1.77083316561157,3.4148944599168055e-18,9.878177032746026e-17,re
ECI2,-0.03369943010759896,0.7806446123227073,0.8322149687497955,grey
UNC13B,0.8256338287412467,2.3043079501242593e-07,1.4663895909361694e-06,grey
TEX45,1.3060613339078697,3.4496042873506684e-08,2.4936871858309496e-07,re
MT-CYB,-0.8963993041824228,2.255985797193827e-10,2.2200111195285717e-09,grey
LDB1,0.7366803516307763,2.436519876657812e-09,2.0794754358446697e-08,grey
PPP1R14C,1.1020280728625633,0.0004956778919990197,0.0017850916622057945,re
CTR9,0.4415186157493367,0.0003717046901045706,0.0013742097378874208,grey
SMOC1,-0.6578333018028176,0.0001757941177907361,0.0006927360500421463,grey
F5,0.11849885668007587,0.5688801903124453,0.6840417880709012,grey
MSRB1,-0.11798538605439743,0.3214916458560505,0.4634302362273593,grey
SMIM11P1,0.011226314018116346,0.6740028758517189,0.7636868881680743,grey
LRRTM3,-0.13515307402080978,0.2952368364989496,0.43454469144300534,grey
ZNF652,0.5960272985942596,7.943201068412383e-08,5.439156540479083e-07,grey
SMURF1,0.8511523407388394,2.0657671280117665e-10,2.0427940610014783e-09,grey
SLC5A3,-0.6836370784170462,0.000339954527462219,0.0012662795958278377,grey
MTCO3P12,-0.15473317094601957,0.5484078650143029,0.6651756667337668,grey
GPATCH3,0.8834991365903464,7.721921494090002e-19,2.4605998711274938e-17,grey
CDC42BPB,0.21423783187831894,0.2780546219379119,0.41507876345602635,grey
PLXNB3,0.5019085025832791,0.1411308938221556,0.24694626339225337,grey
OXCT2,0.18211001529124807,0.49644811146372825,0.6252106033945806,grey
RPL10A,0.7362011324204134,4.589179592219319e-10,4.322029538702125e-09,grey
COLGALT2,0.6204108212722718,0.02013088211705681,0.048413060979582305,grey
EPS8L3,4.808725661877871,5.0308115316202567e-23,2.757910418766386e-21,re
EGFL6,2.456933525124539,1.1034934286961302e-17,2.944648225488043e-16,re
MT-ND2,-0.7927187085394749,2.487389077412363e-08,1.8369137360199984e-07,grey
SYCP1,-0.4263746914486629,1.8348141093800422e-05,8.635004057854982e-05,grey
APCDD1L,0.2781128393939007,0.27858034685942135,0.41570969860242674,grey
RCSD1,-0.2762670037983403,0.12097582050516058,0.21812810399871924,grey
RASSF9,-1.245189923811381,0.00016500726106832335,0.0006533755256818287,b
FAM169A,0.5709022293676302,0.04523446762694315,0.09708697789856109,grey
ZNF830,0.26586881892927877,0.018944301880833663,0.04596270380704132,grey
GRIN3A,0.738058999158611,1.2607857558111693e-07,8.367450364583648e-07,grey
MT-ND5,-1.1114156021105426,6.741875253885088e-09,5.3928316505258746e-08,b
OR7E103P,0.014344819662769185,0.4994580306321209,0.6281326050078558,grey
MUC2,0.4849616005612988,0.09250534041215441,0.17623706209502324,grey
CNOT7,-0.1531144095475391,0.23069191643837184,0.36249844330418723,grey
TMEM184B,1.3285836437620044,4.7264598540426405e-22,2.2771293144924717e-20,re
MTOR,0.568038487822475,4.085465923135075e-05,0.00018108629668719836,grey
SCAMP5,1.5635713460053011,7.123140421141645e-11,7.495492431601994e-10,re
ZNF521,0.32670499925304225,0.13630825551497305,0.2400700451544901,grey
ALPK2,-0.3371343411790919,0.3273577081313386,0.4695161493231057,grey
BRINP2,-1.967225585656373,5.489575857702181e-19,1.7814304643974345e-17,b
MAGEB3,0.20104159696078916,0.04534864925255107,0.09728027809609058,grey
LRIG2,0.8045973375493758,1.4993436738137468e-10,1.5107144993200073e-09,grey
MT-CO1,-0.7380630866192243,4.2895390032041125e-08,3.062058404752468e-07,grey
PNP,-0.5875070484670889,0.00015696176974883849,0.0006244079420084658,grey
PAX9,0.12069951770685712,0.603189779645702,0.7031886419807549,grey
LRRC10,0.013908355795148295,0.6927411700624395,0.777798207316562,grey
GK,-0.5260571230915944,0.0030693787431222055,0.009282441793711923,grey
FOXJ3,0.24135073040836125,0.045840667626104156,0.0981455768212934,grey
ZNF358,0.09528967144638761,0.4353207502043763,0.5706548302987907,grey
SFT2D1,0.21956247081834318,0.07433826673526274,0.1471107220133393,grey
CD247,-0.41052364209022896,0.025283023222903198,0.05906031384582282,grey
GRM3,-0.1577114759566531,0.5013062481942244,0.6300219747665624,grey
CHAMP1,-0.3107067946332069,0.03420445643177501,0.07657724247334269,grey
INPP5F,0.8168072197719086,1.3928410182284844e-08,1.0665414713082638e-07,grey
ARHGAP11A,2.746317721749621,2.3322765961060468e-32,4.307003414332239e-30,re
SUCNR1,-1.2510854136853207,1.2587406808079685e-07,8.354859826239795e-07,b
HMGN2,0.6214291145060227,1.0751505878569791e-06,6.1852652005445065e-06,grey
SELENOM,1.2256418903049922,1.0136872598489069e-05,4.9869980676333576e-05,re
UBE2J1,0.2311722499716695,0.033723384726780235,0.07569228916793123,grey
GJC2,0.05765606897594108,0.7938585369801398,0.8434513555477202,grey
OPA1,0.1413708980491094,0.2020042696290049,0.32790968995802594,grey
DENND4B,1.4978576151267893,1.1918131333556786e-29,1.554173870090725e-27,re
RYR3,0.8992782618574947,1.3952836005599389e-08,1.0681221326683426e-07,grey
ZNF277,0.3834056734205539,0.00044870507766608963,0.001630872944664749,grey
MT-ND3,-0.8737118873726527,9.728746860758234e-11,1.0061056620745672e-09,grey
KTI12,0.6806342645780383,3.8196548497281623e-10,3.639500693383407e-09,grey
STYXL2,0.5689346932678035,0.0038584658305545003,0.011387637106536687,grey
SELENOT,0.24512583239850802,0.007234312784408911,0.019759370743077886,grey
ARHGEF15,0.9158649401786378,2.805917281817947e-10,2.7293043810137873e-09,grey
TOX,-0.24005353906465524,0.4655679517775525,0.5966882537875821,grey
CES1,-0.6971780158873014,0.024563583473431013,0.05758938468806187,grey
CD3E,-0.22246243948445812,0.3602847443149455,0.503464203918712,grey
RUSC2,0.2349051257681768,0.10239876478213863,0.19043364249467948,grey
C1orf68,0.02358470350793079,0.45420738451188447,0.5900122361805952,grey
FICD,0.8664020986056985,1.747149662423677e-10,1.742674539635275e-09,grey
OSTC,0.2521375121624741,0.006980510504242482,0.01914579713518491,grey
HSD3BP5,1.0483099455579807,6.203135682959932e-07,3.7068478816629547e-06,re
R3HDM4,0.4769904339287633,2.3969295039861355e-06,1.3080373484350743e-05,grey
TSEN15,1.0609931567163282,1.9430766042197867e-23,1.1393127773340629e-21,re
LTN1,-0.0014927931660896209,0.9923243712317952,0.9941201785143324,grey
RUNDC1,0.712624378328774,1.2861466264289898e-09,1.1389941854032765e-08,grey
CCDC152,0.05109998019087846,0.7528954560958648,0.809753738064618,grey
MTND4LP30,-0.19795236868187222,0.2808770537909041,0.41843456709854754,grey
STKLD1,0.7203262098684697,3.2229676064546174e-08,2.3394377927556238e-07,grey
GRK5,0.006735221357411901,0.9588573946489953,0.9695027807118904,grey
TYW1,0.37993800492015034,0.00015689955536453458,0.0006243040257185813,grey
DCAF12,0.32722202827650143,0.004475234635041405,0.012990649993194167,grey
SFMBT2,0.2588935793185363,0.20469639812081905,0.33112307683183545,grey
ASB12,0.0005926392642121806,0.9975074658430836,0.9980200414421595,grey
PNMA5,1.268591465603068,0.0013579474771206656,0.004466765949878737,re
ITPRIPL1,0.40900080976513814,0.036447240686029614,0.08076263422559697,grey
MT-ND4,-0.9157449009627197,4.769004531606119e-11,5.140928615447489e-10,grey
SMC5,-0.08145696739285992,0.5313196664321777,0.6515009004558819,grey
MT-ND1,-0.8268805840341351,4.075821164972617e-10,3.86727007360408e-09,grey
DCAF12L1,0.05164280480020886,0.8149506376945802,0.8599549197799378,grey
PRMT6,-0.16134958988284717,0.5180802079470341,0.64515522453924,grey
SHISA4,1.2445053052636934,3.761100150197429e-08,2.706046381000227e-07,re
CIPC,-0.3770478373223892,0.01183568552478587,0.030496761718955386,grey
CAPZA2,0.3670002883212851,0.0014664629591283496,0.004786166590803577,grey
MT-ATP6,-1.0347069628826506,2.333289596353786e-15,4.5088705358698335e-14,b
TOP1,0.275749727004634,0.02059442744868937,0.04937933478556822,grey
PRC1,1.9514764726354341,1.7948944330020156e-22,9.114092999951332e-21,re
BHLHB9,0.04744120248498269,0.5728276096379189,0.6863947492328777,grey
MAP3K3,0.37956196958404315,0.006343426291259585,0.017588959219012594,grey
L1CAM,-1.6319016266837325,2.1057827815888284e-08,1.5709211885640533e-07,b
SREBF2,0.9727619792786545,2.083928457653138e-11,2.363781043820499e-10,grey
C1orf174,0.4423849591823055,2.7145372988672454e-05,0.0001241606711871519,grey
POU3F3,0.2621500524782123,0.15843139152412833,0.27075752186470664,grey
RASGEF1A,0.7275204194652817,0.04093742441345909,0.08920011073188112,grey
SPOUT1,0.8759177527194647,5.973292586882046e-08,4.17738377406855e-07,grey
RPL39,0.8449433224129543,1.5653546083021162e-11,1.7997912432860719e-10,grey
DZIP3,0.9655725015693036,5.2540184019073324e-12,6.382705444571806e-11,grey
KIAA0753,0.44602221289541544,0.0009469820615813583,0.0032163213297558735,grey
AC011611.1,0.08335528976713157,0.049256219031198825,0.10433870076518013,grey
DCLRE1A,0.2707660080375586,0.03403597470879356,0.07628776246157623,grey
ATG9A,0.12271148133428654,0.6388087505367939,0.7324669732776945,grey
NOS1AP,0.2798444760518772,0.17909613066655392,0.2982910453096268,grey
CSAG1,2.500914234570916,2.4370054394173273e-06,1.3286232706063472e-05,re
APRT,0.6184653124562851,8.147748796312412e-08,5.570439953793199e-07,grey
GPRASP1,-0.6441188773239049,0.0006851505384088016,0.002399939525511972,grey
TBKBP1,1.2765996483203115,3.3009039712672882e-15,6.248258221173565e-14,re
MAGEE1,0.9499410476392278,5.614051689223875e-05,0.00024227523930718528,grey
CCDC167,1.1150838880195881,5.3359152093968606e-17,1.2986743633560074e-15,re
MT-CO3,-0.5454281011323977,5.797527588195658e-06,2.9681511947363123e-05,grey
ZFP2,0.43522395240367556,0.022527193770702555,0.05343631306766593,grey
SOWAHA,1.7803135500514597,6.088588470613042e-12,7.356990113271248e-11,re
L3MBTL3,-0.24658741887661667,0.16595557307628436,0.2811738660471208,grey
DMD,-1.2015315736440262,4.955942136418773e-09,4.041555065466292e-08,b
MFAP3L,-2.4809791069890297,7.405755874639162e-15,1.3283545281496198e-13,b
NAGA,0.13276357887589021,0.29823868650340213,0.4376652918214674,grey
SMG5,1.748486822859267,3.70133496846837e-35,9.631146497445461e-33,re
KIFBP,0.33606210137392034,0.004339888361563235,0.012640006000705013,grey
TGM2,-0.42953071077173954,0.0260963903869912,0.06068415629690545,grey
ARMCX6,-0.07262013992007091,0.7663833474221817,0.8214003703698249,grey
PJA2,-0.10048412400412168,0.4296493267289262,0.5648463151047455,grey
RORB,-0.682992050473313,0.009518652457249713,0.02519433323951648,grey
SGMS1,0.0682894530491171,0.5969109244359666,0.7031886419807549,grey
OR10Z1,0.19663411638330539,0.08467638013932298,0.16408427895833322,grey
MIR30E,0.01078167115902966,0.5486801001291286,0.6651756667337668,grey
MIRLET7A2,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
MIR429,-0.125017348961342,0.3971798437586225,0.538470548580533,grey
MIR380,-0.02000000000000001,0.006309876860007077,0.017506710651224756,grey
MIR449A,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR345,0.14065906336758788,0.01826785332756533,0.04449811301538947,grey
MIR340,0.031684332889928515,0.2533144615929697,0.38678748171571214,grey
MIR107,-0.0038274932614555217,0.8429629721569415,0.8816385904801386,grey
MIR370,0.027412196769386315,0.27775263476851986,0.4146937391841267,grey
MIR412,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR1-1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR381,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR339,0.6644682336330257,2.2750481870697928e-07,1.4495666427769786e-06,grey
MIR103A2,0.0917081962184292,0.3495190131628728,0.4916321918701047,grey
MIR369,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
MIRLET7C,-0.028151094742982295,0.6799396873824095,0.7691942870203705,grey
MIR425,0.08177857143634647,0.07056352251526349,0.14102464512881296,grey
MIR103A1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR219A1,0.4558026475304109,0.0004899230855685543,0.0017663946763698626,grey
MIR210,0.4948981792195618,0.0019322037417309798,0.00612312741479626,grey
MIR378A,0.29390328456510556,0.014589918709664576,0.03664515635163962,grey
MIR324,0.37439960144581436,0.01697677750201195,0.041805503556484824,grey
MIR135B,0.02853089622835894,0.35060395491912066,0.4925325251158917,grey
MIR101-2,-0.017304582210242597,0.09525113201975237,0.17962578216202402,grey
MIR26A1,0.04739882075666084,0.12634432108082055,0.22588788714460264,grey
MIR129-2,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR342,0.043039782145551944,0.6093412776255152,0.7083598624953618,grey
MIR148A,0.09301826146718829,0.03797852567722406,0.08362414024194574,grey
MIR379,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR326,0.03773584905660381,0.1931075808728179,0.31626358308390123,grey
MIR410,0.016630525610356654,0.4978309121746317,0.6265468061058861,grey
MIR302C,0.010094238546418239,0.7621038803129808,0.817702245994229,grey
MIR409,-0.031913746630727775,0.0506844319841583,0.10677124503751312,grey
MIR26B,0.24371865871180678,0.0036418574617567527,0.010819039384337089,grey
MIR148B,0.06446061321337872,0.16369080051795915,0.27810443963431813,grey
MIR365A,0.006954177897574139,0.7729370043006007,0.8261975948477697,grey
MIR450A1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
MIR101-1,0.02425795149803039,0.6336003103101895,0.72832885164522,grey
MIR373,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
MIR302D,-0.008773685981883671,0.7507873943493282,0.8080592078595357,grey
MIRLET7G,0.040416349721866605,0.34732760415620967,0.4892810709946955,grey
MIR337,0.01774922506932928,0.37567789492608006,0.5158468055299253,grey
MIR30D,-0.04000000000000002,0.00010243924500809886,0.00042116149478537226,grey
MIR422A,-0.0006740565998859423,0.9767517237880532,0.98336963686712,grey
MIR208A,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
MIR126,1.1816745140121125,1.0882908857737983e-10,1.1177766266602144e-09,re
MIR374A,0.004272136120542204,0.7140032441760318,0.777798207316562,grey
MIR367,0.03010761455914373,0.25143033499929784,0.384503259912124,grey
MIR331,0.46805224024241926,0.0010283090326153861,0.0034652595036004014,grey
MIR31,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
MIRLET7I,0.11344952831354985,0.03557613501699874,0.0791024399974339,grey
RN7SKP72,0.03234501347708898,0.23424744055440525,0.3671046830670134,grey
Y_RNA,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
Y_RNA,0.09795107817489127,0.03707562578056721,0.08194602926761371,grey
RNA5SP289,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
Y_RNA,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU105C,0.020444642859086697,0.3371419977370117,0.4781054047823994,grey
RNU6-1123P,0.06388466230838089,0.20508576329293945,0.3316009284787763,grey
RN7SKP184,0.034094559274232814,0.4715140217013134,0.6018993488174974,grey
Y_RNA,0.008086253369272246,0.5245221091458773,0.64515522453924,grey
Y_RNA,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
RNU6-50P,0.42936564280585354,0.00023648174524962986,0.0009084251816804102,grey
AC069285.1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-834P,-0.14067096381131916,0.12323569877386374,0.22139687340967917,grey
RNA5SP46,-0.17876910703744947,0.28428325367776947,0.4226560446276957,grey
Y_RNA,0.01078167115902966,0.46186419549791036,0.5928699144946403,grey
RNU6-896P,0.009662971700057034,0.535274686006828,0.6537949154292056,grey
RNU6-28P,0.03392173180787377,0.23601900221413283,0.36927680250334366,grey
RNU6-664P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RNU6-874P,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
Y_RNA,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
RNU6-661P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AL356754.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
